Temperature(°C),Pressure(bar),FlowRate(L/min),Vibration(mm/s),FillHeight(mm),PowerConsumption(kW),CO2_Level(ppm),Humidity(%),Label,ErrorCode
29.3386636,2.084920339,164.8284345,10.87089333,250.5266854,3.313707036,391.4650178,58.55021776,1,E004
44.8359614,2.2872998,167.8925816,0.438839206,249.8893612,14.17044528,444.4484775,55.58173302,1,E006
63.85751655,2.393038786,165.3340535,0.55755599,250.8798731,3.291918942,421.6307982,58.23161636,1,E001
33.94824734,2.383838883,179.5368398,0.473068461,253.9674655,3.241777824,446.6409296,53.70264555,0,E000
26.38722602,2.330215065,144.663323,0.343870224,247.4176451,3.080189291,409.0299072,46.78875252,0,E000
32.18982302,2.334511289,140.9988665,0.508860811,246.5484268,3.118847379,429.8495964,53.3010004,0,E000
27.55160606,2.120558416,140.6480159,0.353133358,254.989047,2.900908629,405.6798384,52.96504695,0,E000
30.44614653,2.666385414,142.1826163,0.294273014,251.3384982,3.037078462,366.2229571,54.84932924,0,E000
31.66998343,2.299395588,175.9174117,0.269913995,246.5723567,3.292979401,440.6872832,58.55618656,0,E000
28.10480492,2.232384323,165.9293388,0.563104497,251.4280205,3.225064634,354.9126894,54.41445532,0,E000
31.23422152,2.019192277,172.1765624,0.459473181,249.1628493,3.44243642,366.0074105,50.01115826,0,E000
34.84555713,2.271096254,172.7547708,0.587577759,247.9845066,2.967891742,378.6659248,54.01962546,0,E000
35.89376187,2.491413755,189.748066,0.512825809,246.7532168,3.426096631,416.3810105,55.24812464,1,E003
38.89392942,2.595131675,161.6508044,0.510346026,247.193204,2.834717743,365.3456832,52.76472134,0,E000
39.31944458,2.978981115,156.0584712,0.219944059,252.4931536,3.35625516,390.8221823,47.67412212,0,E000
32.94574581,2.722143235,161.2748707,0.531975837,252.4631381,3.104880411,416.8360702,45.77493264,0,E000
30.46519054,2.302930906,174.3479248,0.211719777,253.9409137,3.374768143,403.0247526,48.09026106,0,E000
26.7397352,2.728861442,169.9943973,0.24854877,253.533465,3.276284578,394.2589023,45.60029461,0,E000
28.12037281,2.439511689,169.9273565,0.326213272,249.3325093,2.922691862,365.9629933,55.52596561,0,E000
42.70881697,2.232914561,133.5500285,0.334061257,250.0688044,3.386192171,369.807712,48.27138193,1,E003
39.64449773,2.016947665,154.3255887,0.562364668,248.1521674,3.543216709,425.533893,57.71685406,0,E000
36.17664635,2.176501223,164.4144708,0.305408577,247.30963,-11.09787636,404.5317673,48.67101716,1,E006
43.96945639,2.290360913,158.1726461,0.477698785,253.3191331,-15.58648807,361.7987208,55.63027078,1,E006
35.36659305,2.383832952,141.3964621,0.477988053,252.7851588,3.518911143,441.1454003,48.46763825,0,E000
33.0076136,2.163121116,172.4840691,0.290292307,250.2617532,2.902412852,336.6278776,51.6888594,1,E007
37.55800779,2.49354658,167.8865477,0.381153344,247.5414728,3.232023354,361.7978999,47.36533008,0,E000
32.41284294,2.314350113,156.3099242,0.531274348,250.3193298,3.54340878,444.5117507,54.92876595,0,E000
42.45891672,2.125550215,149.8338977,0.327690119,254.8634992,3.245475531,410.6457776,45.58458546,0,E000
38.59294565,2.16574978,154.31245,0.268325483,248.8705001,3.394257201,410.423951,45.5274107,0,E000
32.24787798,2.142850287,170.6610926,0.284832495,251.2331443,3.58081114,375.4626867,53.82965505,0,E000
30.15805654,2.857562338,149.3333129,0.362078857,246.3824557,3.126307941,358.0779214,58.72615148,0,E000
38.07609319,2.09493201,152.7540724,0.597125785,270.9511275,2.970333828,357.8782071,49.15352535,1,E005
39.52182667,2.271949726,177.8864585,0.339220782,247.6167137,3.349320339,429.6300186,46.02527572,0,E000
27.6313537,2.267402028,179.6854256,0.222143927,248.6318912,2.804020403,376.3403612,59.38046612,0,E000
41.84904152,2.250399314,196.33417,0.491565502,248.4654107,3.510126451,413.7979377,57.77759215,1,E003
44.25296829,2.139245371,164.9075816,0.220662943,246.9127737,3.077012841,394.2491314,59.7482398,0,E000
30.57292928,2.645810813,162.5363346,0.390043346,245.2012172,2.97098935,398.7598438,47.39911204,0,E000
42.01163458,2.564074029,166.7550612,0.488044533,254.3191273,3.271867516,367.7311254,59.71992437,0,E000
40.89619097,2.9668455,144.3605446,0.307775779,247.2123782,2.981143684,359.8769051,51.54672598,0,E000
42.24727417,2.950531053,150.8596801,0.583188427,246.2096066,3.095999109,371.3933783,55.22271803,0,E000
42.89335249,-17.48854488,158.9412065,0.519273196,246.2720412,3.116752877,377.1460663,49.37488156,1,E002
37.12505876,2.038979321,163.0723168,0.540232079,247.3158299,2.936448302,406.037986,45.14337279,0,E000
44.39169256,2.535310131,158.1905737,0.323876684,247.2675862,3.531667548,419.9027414,59.90059182,0,E000
30.81813615,2.923000839,153.0334176,0.512736076,247.4618736,3.335815122,337.3626131,55.10721219,1,E007
27.79544753,2.11613896,167.1853273,0.454920863,250.8537542,3.122089151,433.4473743,50.38142351,0,E000
28.52773973,2.014315278,176.4535676,0.595205585,254.835973,3.37318101,422.831551,47.58984804,0,E000
35.29634708,2.105905804,152.312766,0.246825765,252.3051465,3.097796236,441.7425853,55.36380855,0,E000
36.60172416,2.771626911,156.294621,0.521268205,247.4479987,3.488198249,427.9608643,54.58108884,0,E000
41.64268356,2.516698385,150.2476606,0.59256857,247.7489566,2.838014206,391.9672292,54.14972239,0,E000
25.24308949,2.686327197,155.8103726,0.590240768,248.2071216,2.893156419,440.888744,45.75216035,0,E000
43.73659479,2.395130908,155.4682823,0.322039875,252.0876563,3.351916803,421.800621,58.22981386,0,E000
39.90878948,2.873698593,162.2476277,0.512279722,251.04005,3.196860383,429.3591197,54.9364496,0,E000
40.09085748,2.395970473,162.7189719,0.452688967,254.473069,3.554685839,397.3919761,50.74374611,0,E000
33.36486073,2.804906777,150.8799442,0.46830601,250.2659494,3.093566265,378.7212571,58.20160001,0,E000
18.58300823,2.190750403,140.2869775,0.272525233,248.3044735,3.230574747,441.9277211,53.10490301,1,E001
35.98453329,2.963394434,153.7354681,0.276903167,254.0746318,2.867098991,403.4189892,46.12908362,0,E000
30.8245828,2.239180104,140.5752578,0.312767342,252.0978505,3.476955093,359.1244841,57.63374378,0,E000
43.58751978,2.318866818,148.7485556,0.20676512,249.0364669,3.361677751,401.3652672,48.24735851,0,E000
41.16794696,2.886604215,155.5692189,0.350794467,246.5652921,3.059116442,408.061976,47.78406096,0,E000
28.6287087,2.748645234,170.2053447,0.548957825,251.4471998,3.247914481,426.6622665,55.44395213,0,E000
39.47935748,2.418516387,155.2596517,0.239283556,267.7175325,3.174481636,424.0518365,57.487566,1,E005
31.93906404,2.957448019,165.6386211,0.469367892,249.4043457,2.96641965,396.9166049,57.42807864,0,E000
41.76657409,2.012404036,179.6132922,0.219506528,245.6801023,3.214111149,419.375792,55.18555748,0,E000
25.21675303,2.906143255,153.9007518,0.329123917,249.0663653,3.30297711,437.1187046,59.38035981,0,E000
42.36935952,2.788932472,163.225809,0.367193634,250.5405838,3.539483477,424.6082157,47.20272254,0,E000
29.94696203,2.18533018,146.409024,0.536139271,247.6850008,3.476895348,398.6409099,49.97535378,0,E000
42.87785166,2.488897832,178.3052659,0.207989173,250.285842,3.419886722,405.7065933,53.08845791,0,E000
35.39484973,2.681796811,131.3749316,0.200567288,250.5996415,3.272524181,447.2048965,50.42217501,1,E003
35.67015325,-10.89620416,171.2330333,0.507565284,248.5422068,3.355421694,444.128995,54.38503995,1,E002
40.36546828,2.63092179,179.8610524,0.29959076,245.092009,3.352560832,411.2313385,57.35760773,0,E000
27.6017248,2.03757109,150.7664628,0.32460492,246.0448032,3.44722764,404.5488148,51.92488771,0,E000
43.56637125,2.517269056,146.1796882,0.415016057,248.8305881,3.20379158,421.6093482,54.72746396,0,E000
25.78687081,2.738723151,176.3680854,0.53813199,250.6283024,2.898015314,382.1369956,47.96471672,0,E000
33.16906426,2.095399277,176.5216587,0.594373667,253.6349145,3.497763623,361.4639944,48.01276824,0,E000
28.63195434,2.462675605,145.328397,0.392073406,250.3455454,3.47705441,379.988574,52.8190621,0,E000
42.36542561,2.613291685,174.3858138,0.473270225,246.5766103,2.824338832,388.5716713,52.69084802,0,E000
42.80527568,2.664984903,156.1284253,0.456434441,253.4246411,3.270155576,374.3301928,48.91212641,0,E000
44.71300908,2.918926534,145.7631514,0.545183849,253.1939823,3.097170671,393.5505027,56.24289913,0,E000
43.38783946,2.692358922,160.0948728,0.265625435,247.7038324,3.179460456,430.9103217,54.01615199,0,E000
37.06304219,2.880156738,164.1743728,0.333319944,245.8771764,2.815746572,382.4750609,59.3976514,0,E000
43.45514381,2.243396683,170.7498853,0.575487721,245.9148296,3.479305798,374.38391,59.16261545,0,E000
42.96108579,2.947688026,160.2372662,0.446516299,253.1231733,2.961324169,430.2288816,45.81615192,0,E000
42.89633312,2.287632729,158.3211447,0.34089239,248.0521453,3.462618852,409.823776,47.55349549,0,E000
32.37827279,2.955060511,172.9740179,0.45737158,248.6770851,3.569409983,400.6231036,53.87503231,0,E000
38.14988119,2.192743507,152.1001584,-10.54450517,247.0364864,3.315198363,449.4505104,45.18013745,1,E004
36.13525786,2.582198747,142.397732,0.563825771,251.7866009,3.376714575,419.4541974,48.95359426,0,E000
31.28015851,2.271415008,165.8333941,0.292494775,254.1636511,3.124835127,417.7375347,75.24412542,1,E008
31.96510934,2.512363778,155.9073766,0.499008255,254.0090773,2.905448299,409.7349301,54.08100558,0,E000
36.79835374,2.631307553,171.4948783,0.512584836,248.7320737,3.171465396,413.0779733,48.67213442,0,E000
18.44006645,2.769616177,152.805002,0.536197003,253.3238537,3.334235834,416.5781804,55.50239538,1,E001
32.39210882,2.352518461,166.7435367,0.355319111,247.5511539,-14.31493116,446.6478455,54.53925346,1,E006
35.49512863,2.695035229,166.1736802,0.392806936,254.3250395,3.538639607,381.5056497,59.96676582,0,E000
42.21461167,2.968488778,170.3717003,0.553737371,251.4915396,3.489867933,373.2730242,53.47759884,0,E000
31.91869985,2.422728637,147.5950132,0.587525876,248.0372385,3.478377355,400.9211585,50.04117582,0,E000
34.97776307,2.97025711,165.2550391,0.555934558,249.8605754,3.292320604,432.8897112,52.05812229,0,E000
40.92939256,2.919421316,142.3776835,0.360668556,254.8835549,16.30366103,367.7446147,53.48229425,1,E006
35.83268429,2.687019267,179.3008509,0.251561034,249.2457261,3.475367669,389.9141661,45.35253634,0,E000
31.68487782,2.267592677,142.4816567,0.378921103,249.555017,2.889792858,422.3802777,56.32714575,0,E000
42.02273343,2.598225294,173.1021221,0.31500448,254.2987048,3.001144122,433.4969549,47.07041413,0,E000
26.86205536,2.0991781,178.057793,0.312730001,254.469029,3.142415482,438.6376385,49.09543194,0,E000
36.84815569,2.371724066,143.5115295,0.557589223,249.7535907,2.817301594,390.3522767,57.41519111,0,E000
30.44290274,2.009923821,165.8228873,0.335493182,249.2888743,3.078782381,370.6746646,47.51051296,0,E000
34.62280204,2.636902317,141.1140896,0.265491583,251.6875325,3.256449124,381.2405898,53.36491871,0,E000
36.13391342,2.247875572,149.7378254,16.9516971,253.3693936,3.257586148,437.1014287,54.68235809,1,E004
29.12667437,2.087092767,154.4429891,0.558326293,251.6961126,2.915768509,379.1272522,54.98107189,0,E000
31.82132702,2.688885302,159.3272345,0.59524963,246.9412877,2.807393271,428.8581765,53.71370847,0,E000
35.62709263,2.246978799,167.1399987,0.586693691,247.013991,3.006611486,352.6347332,56.88752523,0,E000
36.67312224,2.460358271,145.8574503,0.34211359,246.5852023,2.93229634,446.7859924,54.0018591,0,E000
31.72219292,2.639747712,161.3501328,0.526234792,251.2744561,2.800201964,466.2027218,52.64584058,1,E007
42.56413348,2.151703645,170.4814621,13.74400081,253.1058734,3.31862082,437.7046925,50.7159322,1,E004
39.35842647,2.207181472,146.3610052,0.460765043,247.9057923,15.37267759,361.159702,55.28722749,1,E006
43.78414034,2.697274346,142.0333066,0.317195415,245.5021596,3.464013336,456.6841941,51.60435069,1,E007
33.78019982,9.404574912,147.2925329,0.589536106,250.0591734,2.835447746,354.7380733,58.60861026,1,E002
41.21106662,2.281521198,153.8322439,0.297271992,251.5490712,3.450342724,369.5422587,53.59691885,0,E000
33.61775047,2.977006954,146.5714737,0.348734714,251.7730396,3.374208436,401.4979811,59.56828185,0,E000
30.74477983,2.679620333,175.1840599,0.256872551,245.084515,3.459778531,376.4492873,48.56431826,0,E000
26.47593129,2.279276088,146.7281462,0.460074867,248.0145619,3.062996791,437.5034531,45.95884746,0,E000
40.23239231,2.460539497,159.5133727,0.419886902,251.7730069,2.962828418,387.6949972,51.55617124,0,E000
41.89566456,2.714424164,145.2674761,0.529806828,252.0506328,3.347219889,394.3916698,46.37457308,0,E000
42.43073612,2.875883084,165.808743,0.552500273,247.7315962,3.241614538,375.3884011,59.96475508,0,E000
31.08484486,2.057780561,152.5111196,0.38225982,247.3556593,3.56473504,412.2515868,58.11084845,0,E000
27.43772187,2.234203371,154.0659949,0.335199512,249.6245682,3.075829543,420.8579125,59.39892181,0,E000
25.84186379,2.806965491,148.3326156,0.221803711,254.4017983,2.849204589,406.3383741,57.22511665,0,E000
44.41110573,2.129578664,144.4650723,-14.68330899,248.5492327,2.954013618,431.8963368,50.44654981,1,E004
27.27115184,2.063640909,166.4687473,0.210643346,249.5495078,3.117782024,437.71549,52.61793056,0,E000
35.50326767,2.556878443,172.4722687,0.379921596,252.8507186,2.879784778,379.2612727,51.53409746,0,E000
37.91834483,2.533967473,175.5965351,0.375106022,247.252071,3.327592046,431.4066906,58.21987334,0,E000
54.03849768,2.653542147,151.6390202,0.434701048,251.0503097,2.897471289,404.8633111,45.1790745,1,E001
38.78548765,2.065887139,158.740402,0.465033306,252.6595817,-11.65426059,403.957563,45.78458658,1,E006
25.67891957,2.023594965,147.0832902,0.468823801,250.6680611,3.116391261,394.1287803,52.59691678,0,E000
37.8178333,2.944709051,144.4961885,0.380743466,246.9241104,3.515286079,462.1805252,46.56015447,1,E007
32.60391238,2.676940783,177.0423824,0.4093145,245.4033016,3.181299328,364.8385378,48.99825181,0,E000
39.76067233,2.657353482,147.3935359,0.532776617,246.9644132,3.073369503,417.2105067,48.26226531,0,E000
25.71724797,2.148887203,190.5007475,0.380830628,246.569784,3.345712138,425.1521598,47.71668074,1,E003
26.8796388,2.482968872,149.477333,0.203634814,249.841845,3.327084323,374.4789519,51.20124863,0,E000
38.29823449,2.169881006,162.5766635,0.573382042,245.6404352,3.29915646,427.1668106,50.90514276,0,E000
36.30266367,2.865577146,151.3816554,0.334162725,245.1177988,3.441133449,419.865698,57.53923666,0,E000
30.97367968,2.119244911,156.3630414,0.211407398,233.5127494,3.134884149,354.4295431,53.8359023,1,E005
29.87979287,2.09299064,150.5298939,0.431416727,249.9334159,3.379537872,434.0449582,58.84715832,0,E000
28.99347564,2.509422128,162.535814,0.41856283,246.9724267,3.155290404,420.6790504,45.06190732,0,E000
39.29685858,-6.416406046,144.0734937,0.491573205,246.8056502,2.855718616,392.6954445,45.59356443,1,E002
36.96387757,2.183562908,151.3955456,0.36665274,248.5363786,3.219901774,463.5000118,54.81252468,1,E007
41.43720119,2.73149649,144.7457506,0.550851025,253.688011,3.514827667,425.5093967,52.50742343,0,E000
33.39661277,2.911607857,153.9647708,11.43889679,253.0492668,3.58480188,388.7822011,57.67647982,1,E004
44.3964209,2.582926057,159.7182789,0.36974881,250.2016022,2.947232828,428.4441542,49.37270788,0,E000
37.62277252,2.064853594,165.0931574,0.404184053,246.5222821,3.027283319,433.7729099,51.95267221,0,E000
26.95344228,2.194622512,163.8740751,0.231886029,251.191214,3.510050457,383.2672987,51.24105353,0,E000
27.92747984,2.325290618,144.7188993,0.326765206,254.3857824,3.510914135,399.9211504,58.18777377,0,E000
37.48475992,2.342447979,171.1928354,0.402417877,252.0393667,3.04612407,449.9673205,58.75568385,0,E000
37.31726376,2.781321856,179.1288267,0.267247239,251.1454102,2.885888895,427.330404,49.65032769,0,E000
37.34289973,2.008319942,144.8999145,0.288711797,250.7719975,3.464737993,371.5071471,50.24480071,0,E000
44.26445079,2.325104015,142.8043256,0.589775724,248.5499512,2.853400204,359.919453,57.61333465,0,E000
39.78530301,2.798202134,148.1136318,-12.22165265,246.8652183,3.543067439,409.1333913,46.81804916,1,E004
43.49201981,2.719689596,144.4619963,0.271081784,252.8712286,16.77786244,405.4455228,54.47899444,1,E006
38.87124912,2.924739565,147.1488052,-18.02296572,254.1527798,3.021103476,387.7285724,54.90281996,1,E004
30.59958187,2.601074167,164.2398787,0.527870801,254.6141758,2.800042262,378.454061,56.47595147,0,E000
40.34376578,2.469988268,167.6820221,0.497341158,249.1052278,2.885535892,352.4875882,59.59891115,0,E000
32.54568326,2.41894779,163.112282,0.382226713,246.2740807,3.293883401,397.5246527,46.33874627,0,E000
28.66818927,2.777890142,148.0265647,0.517327269,225.0742691,2.957873135,359.2977993,46.13149604,1,E005
38.09022429,2.422629197,152.0986527,0.459088022,249.5632592,2.935764191,425.7858122,59.38201431,0,E000
42.43687055,2.036018818,177.2696161,0.534516525,246.5031062,3.313340568,425.1148368,57.31279957,0,E000
43.73211385,2.877470047,177.3918207,0.293160735,250.0655,3.55077457,428.578215,46.54950717,0,E000
31.1457993,2.354271327,149.0791416,0.477151371,254.0309751,3.514236752,424.5132748,56.61597806,0,E000
18.15760186,2.965551775,151.2614044,0.563437435,249.105853,3.108737144,420.092897,45.14824932,1,E001
25.6317229,2.672702994,149.9989156,0.47368363,253.1622785,3.427906387,380.8355071,45.07199737,0,E000
44.80300681,2.297919194,165.6969589,0.400741485,248.595764,2.911447347,363.4834151,70.66462074,1,E008
39.14477269,2.827518922,173.9983732,0.452617751,251.6801945,3.012098609,403.3030561,52.32361694,0,E000
32.09992612,2.321162153,153.6001754,0.321107043,250.3838419,3.07020479,449.317079,45.83970427,0,E000
32.35566265,2.776447446,152.2585387,0.281597841,250.3133995,3.146978962,438.0131353,59.28452077,0,E000
29.43831245,9.566336692,158.1624802,0.39710417,248.8133698,2.948214541,385.5316264,50.0633588,1,E002
35.37835411,2.822179887,148.8195056,0.388761004,247.62035,3.104155998,444.3048811,57.00487289,0,E000
44.63221311,2.831084407,176.4695083,-16.38789635,247.6547322,2.966994027,444.426616,45.28956625,1,E004
38.75771445,2.506920438,155.7422134,0.547089261,252.8395252,3.028420057,354.4395265,50.14402674,0,E000
25.09264046,2.134435129,164.5455161,0.586334668,250.6586307,3.507739988,354.2005767,46.27014233,0,E000
35.32101645,2.345972488,166.8890152,12.88412477,249.6619023,3.32366784,360.3497504,48.80259283,1,E004
32.80578202,2.654522269,128.5201861,0.222686055,250.8809279,3.405035939,391.3312561,51.30348949,1,E003
38.17847884,2.603493096,153.5233764,0.259963701,254.6469048,3.12755835,377.3842519,58.86645138,0,E000
25.18950263,2.003646703,170.3884664,0.504579033,252.8897719,3.54402147,361.7906312,26.44412619,1,E008
33.18823304,2.740904056,175.0053447,0.400747812,249.4727297,2.888315387,393.3622587,45.83236082,0,E000
37.56513188,2.450667121,124.9550826,0.255121195,251.7118612,3.583341198,403.1972659,48.21126982,1,E003
27.89789744,2.861369996,163.2279634,0.478866502,249.4677216,2.982222673,360.6883375,54.75548341,0,E000
25.50838253,2.071256728,147.8661434,0.354889256,248.2005956,3.216416427,354.5486541,59.07883287,0,E000
34.23057917,2.305264302,148.8927284,0.28517038,249.0918937,8.612805462,369.7205897,47.82589474,1,E006
39.51439017,2.910770162,153.0084479,0.383721475,245.3121356,3.263629095,361.6180775,59.68857252,0,E000
26.52261719,2.919531025,163.5196652,0.537257946,246.2188921,2.959133451,406.5817993,55.10916674,0,E000
40.93074582,2.82750632,142.1453917,0.202943132,246.2731188,3.076143871,367.4278679,48.94221412,0,E000
32.37153388,2.415197639,165.1473733,0.565811505,245.361848,2.99492881,337.4655839,51.44551211,1,E007
34.32007029,2.636641035,151.9182972,0.273038852,263.5077255,2.863932087,350.0554185,54.12479102,1,E005
35.17141382,2.296535581,141.2010402,0.487070463,251.4336973,2.923747879,449.7915134,56.6051902,0,E000
28.54299579,2.36844892,155.6887117,0.234446444,251.6941206,3.002800813,360.0169326,51.54434039,0,E000
33.87500439,2.538331943,141.7240044,0.307439573,249.1174767,3.329070491,422.7292477,55.19112836,0,E000
40.64056175,2.313826808,153.3777011,0.597132853,246.174759,3.486361556,381.424152,57.89040337,0,E000
26.51726656,2.971532691,143.8144369,0.400247813,245.9473891,3.119232362,371.9991127,50.90153234,0,E000
39.94941876,2.001565105,146.2526788,0.239044015,248.0963181,3.280866132,442.4747476,45.01805421,0,E000
29.92531448,2.933014873,170.2285653,7.171373893,253.3630988,3.126554465,376.2823026,53.63625125,1,E004
25.51623814,2.825415664,173.7597389,0.584644577,254.9428799,3.373947561,356.7028079,53.3251363,0,E000
36.31463928,2.950928595,151.3313761,0.496203808,246.6392026,2.905729422,437.1616846,57.59436744,0,E000
42.89654701,2.241201458,154.9249047,0.504160027,252.8129065,3.130555583,390.2889579,55.41533833,0,E000
29.79123781,2.815946939,145.4859395,0.586682456,249.7377329,3.130206656,418.9229736,49.94723713,0,E000
41.52914932,2.695899118,179.3426883,0.396800692,246.1260923,3.404349818,441.1256152,54.38500771,0,E000
37.37222756,2.101803683,158.3407425,0.360131947,253.9377419,3.215559029,429.9265966,45.63403491,0,E000
38.27003538,2.367940751,151.4283027,0.355683447,245.00241,3.202575366,409.0589658,49.45620825,0,E000
41.30817283,2.267455383,160.5436511,13.87404299,247.7402072,3.437025951,367.3361012,58.57469751,1,E004
37.81944155,2.031149093,173.4989008,0.401253422,254.2779148,3.110318823,366.972344,48.06397137,0,E000
42.24255235,2.634363689,175.6263382,0.276152715,246.7845067,3.111725938,373.1901122,59.29938595,0,E000
29.01049453,2.728981062,173.4576877,0.41622107,248.3631273,2.994171989,392.3693152,47.69292439,0,E000
37.02230023,2.619587955,149.6598594,0.506638378,248.3370421,3.532754403,352.8457392,51.44824137,0,E000
39.11150345,2.001353626,156.4315524,0.307896986,247.2991837,3.299017753,433.6593779,57.74315639,0,E000
26.03406,2.767595118,154.1010851,0.555889896,248.9505677,22.69347055,415.1152451,51.2023337,1,E006
42.47354228,2.147303044,156.1095794,0.261914414,245.5533239,3.466223257,377.308145,45.05256995,0,E000
33.48444018,2.71201402,164.5118334,0.577193114,247.6528509,2.804259352,434.4426333,48.79019442,0,E000
31.09358278,2.778025243,160.7204173,0.314903078,252.0491113,2.851867375,443.677395,56.71076994,0,E000
31.3384401,2.735663114,146.8283345,0.415288041,249.837969,2.938857715,440.2901011,55.10087369,0,E000
40.79397014,2.641734397,173.7551764,0.506739559,254.3361538,3.229298624,433.8337821,55.74137877,0,E000
30.86295461,2.27140938,145.7387783,0.401288166,249.1442981,2.807402018,420.0187561,57.35696423,0,E000
59.26457076,2.82006412,164.0271169,0.585134653,251.2693183,3.4276833,437.7581773,55.71875207,1,E001
29.62149593,2.122920678,146.5064326,0.458060033,254.3755034,2.809497077,449.6145242,55.20091542,0,E000
36.56773834,2.066564728,175.8958927,0.496353283,252.0410436,3.106259366,437.2029735,50.63825932,0,E000
42.96477196,2.467123093,155.6851259,0.489548415,254.096138,2.820029069,394.8238847,69.77844647,1,E008
34.6904597,2.309372718,173.0425874,0.256553422,249.157748,3.516053378,362.8577261,51.06030154,0,E000
37.31700196,2.722814303,148.4978911,0.279637368,252.1995954,3.385963703,390.9470742,46.7014114,0,E000
30.1190733,2.150311551,153.9923499,0.439097636,230.2786933,3.490454397,379.314051,51.75309924,1,E005
25.80278776,2.546594263,143.5311277,0.598342572,260.3162099,3.486919663,441.9429601,50.30322334,1,E005
27.8016803,2.839802286,142.0097204,0.417514828,251.7709378,3.21852652,447.4031225,53.20856142,0,E000
43.54355639,2.890409517,146.6502132,0.264393773,254.6149968,2.831561562,403.3200664,51.90995617,0,E000
28.1908936,2.43276688,142.1893083,0.386111013,251.2890514,3.401018494,351.7878484,59.72876677,0,E000
29.03706904,2.521449024,141.5924576,0.383976781,251.2911758,3.499604236,398.1699838,50.89125275,0,E000
43.16531772,2.285906789,172.1521956,0.354420374,252.5272714,2.957562904,407.8329103,49.16646074,0,E000
31.04382054,2.067185197,132.0321803,0.416816794,251.0167002,3.286857379,388.8181001,51.31844601,1,E003
25.86319824,2.174881437,146.2725082,0.528735729,251.4157968,3.019983354,370.4593614,50.55005311,0,E000
13.51028263,2.342523507,178.1229729,0.296928093,249.7151637,3.550463491,428.9180652,59.46772859,1,E001
32.7354047,2.765590064,175.3514825,0.479748383,248.4160226,-4.350252311,366.8097448,47.46438851,1,E006
25.40142396,2.751178048,174.6440618,0.556389554,251.3926288,3.123928651,435.4607563,46.18025485,0,E000
30.41489346,2.906111002,178.1826372,0.280364536,250.6135582,2.953418767,441.1596887,54.16958276,0,E000
38.33838039,2.350422572,179.7793153,0.425510079,253.2446156,3.380108178,435.2805314,36.66169435,1,E008
35.40327002,2.093857285,140.9483101,0.496673652,248.2932128,3.455285861,392.6443806,58.15287875,0,E000
32.54894572,2.136566927,140.6655786,0.500621223,239.9698943,3.497945886,394.3788838,48.58289819,1,E005
27.55565909,2.121442616,151.2614016,0.221350198,251.8851219,2.859191107,370.3289555,39.05248404,1,E008
37.6695644,2.49381404,143.4452856,0.487998721,254.3367891,3.145917088,394.7942417,50.63245862,0,E000
44.00822968,2.788447343,165.1928262,0.571422213,254.4842516,3.454387817,429.8687371,59.37774413,0,E000
32.76786361,2.50320467,170.7493917,7.156728923,248.8485626,3.420893279,393.1651763,49.98341646,1,E004
37.52154582,-17.47128799,169.3998575,0.22474457,252.4463144,2.819230845,415.0323323,48.15724254,1,E002
42.30748624,2.878621597,191.1202125,0.592723209,248.7959364,3.310900319,366.1074178,59.70673348,1,E003
44.62372356,2.946456513,166.9957281,0.571349021,251.3704755,3.358459471,374.1852947,57.93570577,0,E000
37.19128668,2.121501376,143.3094734,0.519121873,246.3650301,3.152096617,398.809226,50.94036519,0,E000
52.50795694,2.476481829,164.8043813,0.438477188,253.6104093,2.972553094,367.5643833,48.80067892,1,E001
34.91328765,2.012818333,196.9502547,0.276803911,247.8757175,3.586270838,387.3548554,56.75583536,1,E003
29.7508665,2.676026288,153.8231834,0.506540512,246.947938,2.939667188,425.4375956,57.93407594,0,E000
35.10504745,2.157954823,172.7496092,0.293143423,250.1839963,3.424417442,416.1303962,50.16752783,0,E000
55.51534284,2.781994286,146.66265,0.21956473,248.9551694,3.482956571,425.4926837,52.75733956,1,E001
33.3754105,2.767567629,161.644553,0.539281251,247.4720607,3.487547666,433.2040739,50.0132294,0,E000
28.86245681,2.05235445,176.135872,0.578262466,252.269323,12.65220621,404.2441709,59.88359496,1,E006
36.41556609,2.142137124,179.6785099,0.324148356,247.5709609,3.121434936,410.61096,53.79024566,0,E000
37.33459871,2.318702656,199.2183449,0.455391167,252.5165668,3.401264332,383.0702788,45.22436992,1,E003
42.08770187,2.312907394,149.3901769,0.459007918,249.8639163,3.010690895,358.7033565,47.5867776,0,E000
36.6673753,2.841447553,150.213455,0.311652188,245.0040154,2.80931592,394.4393819,45.75319682,0,E000
25.80218383,2.264276263,172.0960714,0.420675187,247.5225283,3.203018755,445.3177538,52.25520669,0,E000
41.344444,2.00933162,158.1595964,0.593484633,249.294479,3.052522902,363.0455637,54.41158512,0,E000
38.16903669,2.251001383,165.9751528,0.518968222,252.2887051,3.224600482,364.4898659,53.40783277,0,E000
33.39454634,2.370941008,177.8009626,0.232589559,247.3008449,2.910620422,433.1324071,46.5740877,0,E000
35.06834542,2.113838393,167.1878887,0.462625081,246.7571525,2.978119388,427.6391369,48.02169722,0,E000
31.0175662,2.612939582,153.7058059,0.563972063,245.4696442,3.012027935,420.4795836,51.79949608,0,E000
43.79664247,2.966417386,140.0012288,0.583898289,249.0892724,3.306828235,427.1546457,47.6976667,0,E000
